"_id","id","artist","title","mood","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_duration","track_end_of_fade_in","track_start_of_fade_out","track_loudness","track_tempo","track_tempo_confidence","track_time_signature","track_time_signature_confidence","track_key","track_key_confidence","track_mode","track_mode_confidence"
"5a7722228e782873392cab74","4arrWiz3jwR1yO2mFL9h7k","Björk","Cosmogony",0,0.332,0.113,1,-16.944,1,0.0379,0.943,0.000942,0.114,0.137,125.824,300653,4,300.65333,0.53959,282.81905,-16.944,125.824,0.047,4,0.356,1,0.653,1,0.655
"5a7722238e782873392cab75","2EUxbBRKE07EOWW8mBkg5q","Maroon 5","Sad",0,0.782,0.266,7,-8.995,1,0.0332,0.785,0,0.0953,0.361,111.884,194253,4,194.25333,0.22159,184.58122,-8.995,111.884,0.021,4,0.985,7,0.422,1,0.592
"5a77227fd0afa17371afd747","2gKtO0xZSv1BDOmmQ3Ky8c","Antony and the Johnsons","Her Eyes Are Underneath The Ground",0,0.224,0.0333,6,-19.237,1,0.0349,0.959,0.263,0.105,0.119,74.174,263547,4,263.54667,1.01592,253.60254,-19.237,74.174,0.122,4,0.174,6,0.84,1,0.735
"5a772280d0afa17371afd748","3MacKrBQf7wsyU2GiIxWVw","Sade","Pearls",0,0.118,0.131,7,-16.277,0,0.0291,0.847,0.00214,0.107,0.0397,86.277,273227,1,273.22667,0,249.29524,-16.277,86.277,0.186,1,0.192,7,0.716,0,0.699
"5a772281d0afa17371afd749","1JsrhWs2mx0DkdNS2wwDSQ","Ben Folds","The Ascent of Stan",0,0.425,0.639,10,-8.986,1,0.0342,0.096,0.00368,0.122,0.112,117.534,254173,4,254.17333,0.58753,243.29868,-8.986,117.534,0.492,4,0.992,10,0.675,1,0.633
"5a772281d0afa17371afd74a","4F6ihtOUcj1uLWdSkc1RzG","Kate Bush","This Woman's Work",0,0.353,0.113,8,-18.752,1,0.0399,0.888,0.0000477,0.121,0.169,128.304,214000,4,214,2.42649,202.54186,-18.752,128.304,0.339,4,0.756,8,0.603,1,0.682
"5a772282d0afa17371afd74b","2yDEE5r9aIbSEWEgzfoFGu","John Lennon","Look At Me - 2010 - Remaster",0,0.484,0.0628,6,-21.323,0,0.0298,0.859,0.0000142,0.109,0.347,148.063,173653,4,173.65333,0.4971,164.58884,-21.323,148.063,0.189,4,0.916,6,0.309,0,0.4
"5a772282d0afa17371afd74c","2GOTtdTAjFnbj5iX3GBUVV","Blonde Redhead","Falling Man",0,0.52,0.67,10,-8.504,0,0.0408,0.0364,0.786,0.0902,0.163,152.374,206520,4,206.52,2.60644,197.40444,-8.504,152.374,0.699,4,1,10,0.604,0,0.755
"5a772283d0afa17371afd74d","7kwz4URSSeZpIyGBPt1r2u","Natalie Imbruglia","Smoke",0,0.607,0.585,4,-7.49,0,0.0401,0.0673,0.0000603,0.427,0.182,94.315,277333,4,277.33333,0.26132,257.02748,-7.49,94.315,0.713,4,0.962,4,0.649,0,0.494
"5a772284d0afa17371afd74e","2vwBL9RVyr0vA4Og5VH0i3","The Cure","From The Edge Of The Deep Green Sea",0,0.467,0.678,4,-10.581,0,0.0313,0.0135,0.000569,0.174,0.345,111.106,460067,4,460.06667,0.56875,453.49152,-10.581,111.106,0.892,4,0.984,4,0.346,0,0.371
"5a772284d0afa17371afd74f","1ORNDo58BSH2uP0nNXJTT1","Nick Drake","Black Eyed Dog",0,0.631,0.184,7,-16.295,1,0.0578,0.912,0.227,0.111,0.247,100.301,207653,4,207.65333,0.39134,195.93578,-16.295,100.301,0.325,4,0.932,7,0.626,1,0.638
"5a772285d0afa17371afd750","3swglShoiQTorOlGm8vY8b","Anathema","Inner Silence",0,0.337,0.314,9,-11.273,0,0.0326,0.0215,0.148,0.152,0.039,89.061,220000,3,220,0.1127,212.62512,-11.273,89.061,0.169,3,0.907,9,0.479,0,0.496
"5a772286d0afa17371afd751","2j05wNLX1eChdzixD61zzd","Apocalyptica","Conclusion",0,0.119,0.348,4,-11.774,0,0.0392,0.303,0.925,0.1,0.0977,81.841,246800,1,246.8,0.21569,238.5502,-11.774,81.841,0.229,1,0.241,4,0.842,0,0.764
"5a772286d0afa17371afd752","7KFcK6EDxAl0HrFoFhTsuC","Eels","It's A Motherfucker",0,0.386,0.143,10,-16.521,1,0.0369,0.909,0.242,0.128,0.325,120.333,135800,4,135.8,4.55692,125.85215,-16.521,120.333,0.222,4,1,10,0.313,1,0.483
"5a786702b088a413b7aa103b","30x4kLcCFqYhwXJdK0cKVE","IAMX","This Will Make You Love Again",0,0.274,0.53,10,-4.838,1,0.0303,0.79,0.00441,0.122,0.156,113.201,281893,4,281.89333,1.0395,265.29959,-4.838,113.201,0.201,4,0.972,10,0.47,1,0.398
"5a786703b088a413b7aa103c","738jT2vpgUuRaZB1Uyun9b","Travis","One Night",0,0.408,0.653,9,-6.19,0,0.0306,0.0563,0.013,0.285,0.499,155.194,240560,3,240.56,0.49986,226.23782,-6.19,155.194,0.519,3,1,9,0.468,0,0.541
"5a786703b088a413b7aa103d","7wB2VenWR6rchtLwawreIg","Radiohead","Bullet Proof ... I Wish I Was",0,0.448,0.359,7,-13.559,1,0.0288,0.78,0.671,0.0753,0.0773,80.912,208733,4,208.73333,3.99383,200.06313,-13.559,80.912,0.31,4,0.883,7,0.734,1,0.732
"5a786704b088a413b7aa103e","1mq1VXxBVn5MSuqiaHJm97","Simple Plan","No Love",0,0.351,0.884,3,-3.564,1,0.0402,0.00182,0,0.117,0.522,152.014,194947,4,194.94667,0.14435,188.18612,-3.564,152.014,0.337,4,0.972,3,0.619,1,0.671
"5a786705b088a413b7aa103f","2PYEXCDGOg4xhWnSVdObti","The Jesus and Mary Chain","Something's Wrong",0,0.333,0.394,5,-15.51,1,0.045,0.000348,0.968,0.199,0.216,137.063,241933,4,241.93333,0.2961,233.65079,-15.51,137.063,0.218,4,1,5,0.594,1,0.594
"5a786705b088a413b7aa1040","2XP50Utis4tHT0kJiI9usu","Bright Eyes","The Big Picture",0,0.409,0.383,7,-12.649,1,0.383,0.704,0.00000118,0.453,0.209,75.543,521954,5,521.95438,0,510.90286,-12.649,75.543,0.178,5,0.134,7,0.433,1,0.431
"5a786706b088a413b7aa1041","7due1Ojbs249hAhgSy7pTt","Third Eye Blind","God Of Wine",0,0.589,0.524,9,-9.063,1,0.0256,0.0237,0.000173,0.104,0.266,150.116,317200,4,317.2,0.18898,305.08118,-9.063,150.116,0.029,4,0.976,9,0.515,1,0.555
"5a786707b088a413b7aa1042","5ID0RkPntsnrSc53KWQbr8","The Decemberists","The Hazards of Love 2 (Wager All)",0,0.302,0.553,7,-5.543,1,0.0298,0.099,0.0000419,0.531,0.121,103.923,265480,4,265.48,0,265.48001,-5.543,103.923,0.171,4,0.873,7,0.61,1,0.677
"5a786707b088a413b7aa1043","7jLvQbNLLkDGRfB7xZdGok","Beck","Waking Light",0,0.274,0.54,8,-5.47,1,0.0309,0.114,0.019,0.101,0.186,127.007,300747,4,300.74667,0,300.74667,-5.47,127.007,0.249,4,0.986,8,0.593,1,0.721
"5a786708b088a413b7aa1044","1GEmdfe6Pne9VM8s8f0WOR","Papa Roach","Roses On My Grave",0,0.346,0.767,9,-6.24,0,0.0398,0.055,0.0000321,0.0644,0.197,93.983,193973,4,193.97333,3.30304,186.62458,-6.24,93.983,0.26,4,0.968,9,0.676,0,0.601
"5a786709b088a413b7aa1045","23luOrEVHMfoX0AhfbQuS6","Kendrick Lamar","FEAR.",0,0.585,0.473,1,-7.067,1,0.3,0.592,0.00000942,0.602,0.47,149.67,460573,4,460.57333,0,456.6088,-7.067,149.67,0.141,4,1,1,0,1,0.157
"5a786709b088a413b7aa1046","6vZMx7B4hDTW4QVBx9su0U","Birdy","I'll Never Forget You",0,0.347,0.181,5,-13.474,1,0.0378,0.986,0.0168,0.105,0.127,79.328,227800,3,227.8,0,211.8937,-13.474,79.328,0.173,3,1,5,0.772,1,0.764
"5a78670bb088a413b7aa1047","7CnEBfHoUchWr6UA3jDMii","The Decemberists","The Gymnast, High Above the Ground",0,0.432,0.322,7,-11.556,1,0.0366,0.396,0.00186,0.13,0.123,117.978,433333,4,433.33333,0.51034,422.41741,-11.556,117.978,0.184,4,1,7,0.608,1,0.533
"5a78670bb088a413b7aa1048","4KENwGqp2nyyseIcUB5lib","Turin Brakes","Rain City",0,0.261,0.209,1,-14.987,1,0.0312,0.954,0.00029,0.078,0.135,151.18,246240,3,246.24,0,230.73088,-14.987,151.18,0.103,3,0.99,1,0.624,1,0.639
"5a78670cb088a413b7aa1049","5KwPQNnzA87NSBilvBBDr1","Alkaline Trio","Sadie",0,0.514,0.839,4,-4.542,0,0.0323,0.0282,0.0853,0.128,0.434,128.079,278787,4,278.78667,0.11093,266.62313,-4.542,128.079,0.839,4,0.995,4,0.336,0,0.465
"5a78670db088a413b7aa104a","6Sw4eFxLUxbxXGjQxYI6FZ","Bright Eyes","The Center Of The World",0,0.301,0.534,7,-9.041,1,0.0356,0.0634,0.00449,0.118,0.149,175.59,283133,4,283.13333,0,275.49315,-9.041,175.59,0.07,4,0.907,7,0.617,1,0.68
"5a78670db088a413b7aa104b","2EW4Wu7bZhEyHd8LzJR1DU","Spiritualized","Broken Heart",0,0.132,0.302,8,-12.36,0,0.0397,0.583,0.639,0.188,0.0368,144.69,398307,4,398.30667,0.29002,387.3785,-12.36,144.69,0.083,4,0.296,8,0.275,0,0.464
"5a78670eb088a413b7aa104c","7an1exwMnfYRcdVQm0yDev","Taylor Swift","Cold As You",0,0.414,0.489,5,-5.651,1,0.0251,0.272,0,0.112,0.35,175.662,239013,4,239.01333,0,231.50295,-5.651,175.662,0.196,4,0.725,5,0.105,1,0.323
"5a78670fb088a413b7aa104d","74WBGgUnpKrJXt6TETfR6Z","Taylor Swift","Never Grow Up",0,0.713,0.309,2,-8.832,1,0.0313,0.827,0,0.138,0.562,124.872,290467,4,290.46667,0.18027,283.91039,-8.832,124.872,0.641,4,0.439,2,0.745,1,0.799
"5a78670fb088a413b7aa104e","59m93IlJ9N9dOjAZIm9NzY","Hole","Dying",0,0.436,0.42,2,-9.208,1,0.0289,0.313,0,0.096,0.283,162.126,224867,3,224.86667,0,214.67429,-9.208,162.126,0.285,3,0.508,2,0.579,1,0.668
"5a786710b088a413b7aa104f","0DXsPlfQtOQBFbL0wAaOn6","Galaxie 500","Blue Thunder",0,0.33,0.566,7,-8.587,1,0.0251,0.32,0.681,0.119,0.273,93.157,229813,4,229.81333,0.09873,217.17043,-8.587,93.157,0.106,4,0.826,7,0.575,1,0.696
"5a786711b088a413b7aa1050","7Bz4NRXHoQF1OdhvxFDbCt","The All-American Rejects","The Wind Blows",0,0.586,0.684,0,-6.673,1,0.0285,0.0304,0.00000678,0.193,0.796,83.531,262253,4,262.25333,0,243.00263,-6.673,83.531,0.154,4,0.983,0,0.59,1,0.528
"5a786711b088a413b7aa1051","6TVv4Oi4zC8DO4APKZ85u6","Bright Eyes","Easy/Lucky/Free",0,0.487,0.776,11,-9.202,1,0.0465,0.0791,0.151,0.224,0.686,142.056,331573,4,331.57333,5.41025,322.58902,-9.202,142.056,0.758,4,0.849,11,0.329,1,0.418
"5a786712b088a413b7aa1052","0CSQoasRiFGMBk3IkYaUSS","Yellowcard","Shadows and Regrets",0,0.474,0.819,5,-4.144,1,0.035,0.0103,0,0.105,0.326,108.497,239480,4,239.48,0.13016,230.22585,-4.144,108.497,0.81,4,1,5,0.593,1,0.515
"5a786712b088a413b7aa1053","1K5wIDgNBgT7lVOMibiRAE","The Walkmen","We've Been Had",0,0.434,0.581,4,-7.449,1,0.0313,0.809,0.0002,0.338,0.447,100.219,204347,4,204.34667,5.44508,193.89243,-7.449,100.219,0.296,4,1,4,0.782,1,0.691
"5a786714b088a413b7aa1054","16UO8HXyOm5NTxsZiVPpoP","Manchester Orchestra","Where Have You Been?",0,0.701,0.42,6,-8.162,0,0.0242,0.191,0.0114,0.129,0.204,135.977,374200,4,374.2,0.61778,360.90195,-8.162,135.977,0.838,4,0.995,6,0.16,0,0.291
"5a786714b088a413b7aa1055","3SF5puV5eb6bgRSxBeMOk9","Bob Dylan","Man of Constant Sorrow",0,0.377,0.397,7,-8.427,1,0.0312,0.817,0.0496,0.187,0.462,108.591,187400,3,187.4,0.0737,179.01424,-8.427,108.591,0.661,3,0.115,7,0.921,1,0.858
"5a786715b088a413b7aa1056","589QTU4b7QS21hOMlYZJPe","The Cure","The Last Day Of Summer",0,0.537,0.811,0,-6.08,1,0.0283,0.0539,0.435,0.0903,0.435,149.877,335840,4,335.84,0.20317,327.31429,-6.08,149.877,0.44,4,1,0,0.389,1,0.527
"5a786716b088a413b7aa1057","0YxMZttvAOp9ILJX16BML0","Elliott Smith","Roman Candle",0,0.437,0.352,7,-13.979,1,0.0358,0.241,0.00179,0.133,0.15,118.136,216960,4,216.96,2.3278,208.74159,-13.979,118.136,0.795,4,0.779,7,0.705,1,0.649
"5a786716b088a413b7aa1058","7yJMvlkCUZu424MfM5f8eX","Blur","Battery In Your Leg",0,0.367,0.477,0,-8.973,1,0.0282,0.795,0.0287,0.217,0.228,73.84,200680,4,200.68,0.22626,180.73252,-8.973,73.84,0.111,4,0.762,0,0.543,1,0.556
"5a786718b088a413b7aa1059","26f7vVadhzHuOkW8etwH1t","Panda Bear","I'm Not",0,0.261,0.529,3,-14.647,1,0.0434,0.841,0.467,0.217,0.167,75.379,239307,4,239.30667,2.00272,230.27229,-14.647,75.379,0.433,4,0.732,3,0.42,1,0.531
"5a786718b088a413b7aa105a","1gj2CuM9X66uuTqF7G0lo7","Motion City Soundtrack","Hold Me Down",0,0.516,0.854,1,-6.224,1,0.049,0.0315,0.0114,0.0675,0.162,120.087,319307,4,319.30667,4.56272,307.51927,-6.224,120.087,0.462,4,0.916,1,0.723,1,0.645
"5a786719b088a413b7aa105b","7yCw7WbWOIRYe7z2aRjAaA","Childish Gambino","III. Telegraph Ave. (""Oakland"" by Lloyd)",0,0.516,0.718,5,-8.571,0,0.257,0.15,0.0163,0.167,0.588,129.857,210680,4,210.68,0,204.78259,-8.571,129.857,0.358,4,0.854,5,0.539,0,0.566
"5a78671ab088a413b7aa105c","6E0FVyivgSyE7C9Z5HMOrX","The Cranberries","I Will Always",0,0.391,0.254,9,-14.93,0,0.0277,0.16,0.0000972,0.115,0.0553,168.603,161533,3,161.53333,0.3019,154.54621,-14.93,168.603,0.346,3,1,9,0,0,0.256
"5a78671ab088a413b7aa105d","1wc6fpygte2jqLUa2qtqQs","Cat Power","In This Hole",0,0.388,0.0464,9,-15.58,0,0.0339,0.948,0.000643,0.11,0.0895,136.282,266293,3,266.29333,0.39868,247.66404,-15.58,136.282,0.258,3,1,9,0.574,0,0.672
"5a78671bb088a413b7aa105e","0qmmx55Ei3i75ViWcY6mEp","Breaking Benjamin","Anthem Of The Angels",0,0.342,0.792,4,-4.305,0,0.0424,0.00043,0.00202,0.111,0.331,115.012,242720,4,242.72,0.1858,230.23746,-4.305,115.012,0.617,4,0.513,4,0.317,0,0.451
"5a78671cb088a413b7aa105f","4umQEKp1NQBzbk8k4egK7p","Avril Lavigne","Everybody Hurts",0,0.45,0.73,10,-3.998,1,0.0286,0.00963,0.000329,0.108,0.405,101.534,221773,4,221.77333,0.16862,215.72499,-3.998,101.534,0.75,4,0.832,10,0.553,1,0.514
"5a78671cb088a413b7aa1060","4H2x38N2IZAkZZM69WD1SH","Avenged Sevenfold","Victim",0,0.547,0.831,0,-5.06,0,0.0324,0.00395,0.00000808,0.12,0.101,130,449720,4,449.72,0.14943,436.52934,-5.06,130,0.774,4,0.994,0,0.481,0,0.593
"5a78671db088a413b7aa1061","12xLn8HOrkmp6hVh2t5373","Anathema","Flying",0,0.388,0.353,0,-9.389,0,0.032,0.0142,0.000542,0.188,0.0405,141.874,357267,3,357.26667,0.35274,333.28762,-9.389,141.874,0.586,3,0.997,0,0.789,0,0.743
"5a78671eb088a413b7aa1062","6MEVI1jiimXCYqBfWa2yHq","Bright Eyes","Devil In The Details",0,0.648,0.717,4,-9.532,0,0.0447,0.537,0.00566,0.0979,0.299,128.221,246533,4,246.53333,0,228.37406,-9.532,128.221,0.48,4,0.998,4,0.02,0,0.234
"5a78671fb088a413b7aa1063","3E9It65dQyz5YfwhUndjoz","Brand New","You Stole",0,0.598,0.474,9,-5.465,0,0.0287,0.0905,0.54,0.059,0.161,100.019,359973,4,359.97333,0.12404,354.45841,-5.465,100.019,0.435,4,0.977,9,0.279,0,0.437
"5a786720b088a413b7aa1064","0BPTTsnnfz44XmZn3EE0oo","This Mortal Coil","Song To The Siren (Remastered)",0,0.216,0.24,10,-12.598,1,0.0406,0.843,0.00000609,0.135,0.0875,128.679,211093,5,211.09333,0,199.83673,-12.598,128.679,0.042,5,0.095,10,0.731,1,0.647
"5a786720b088a413b7aa1065","07VACtl4HPs7mQUgrrlENO","We The Kings","This Is Our Town",0,0.381,0.555,8,-4.624,1,0.0307,0.66,0,0.17,0.41,158.12,149267,4,149.26667,0.20966,141.85651,-4.624,158.12,0.051,4,0.78,8,0.473,1,0.603
"5a786721b088a413b7aa1066","7qzqcfLHBAUherRXgW4Ul7","Ryan Adams","Amy",0,0.506,0.0821,6,-19.236,1,0.0363,0.836,0.0000917,0.123,0.199,123.745,226333,4,226.33333,0.85252,218.00635,-19.236,123.745,0.212,4,0.906,6,0.767,1,0.858
"5a786721b088a413b7aa1067","3k69XuwFFQMkZpqIO65R06","Starsailor","Tie Up My Hands",0,0.538,0.36,8,-11.856,1,0.0237,0.195,0.00255,0.105,0.197,86.894,346333,4,346.33333,1.09215,332.12662,-11.856,86.894,0.156,4,1,8,0,1,0.148
"5a786722b088a413b7aa1068","2R2yItPWSijDN9L4oxNeA2","Sheryl Crow","I Shall Believe",0,0.551,0.181,4,-13.469,1,0.0497,0.909,0.0000647,0.104,0.118,135.29,332640,3,332.64,0.2805,321.93306,-13.469,135.29,0.191,3,0.931,4,0.79,1,0.597
"5a786723b088a413b7aa1069","1D27z8xNzjW0Mwwt1NCWhJ","Taylor Swift","Last Kiss",0,0.399,0.34,10,-9.396,1,0.0332,0.601,0.0000357,0.0962,0.184,97.957,367133,4,367.13333,0.16644,357.77306,-9.396,97.957,0.094,4,0.519,10,0.145,1,0.278
"5a786723b088a413b7aa106a","7sFX6OyMRjC27PUJY5gp15","Billy Joel","The Entertainer",0,0.606,0.912,7,-6.778,1,0.0394,0.0924,0,0.474,0.776,101.395,219000,4,219,0.0815,212.28263,-6.778,101.395,0.86,4,0.944,7,0.425,1,0.519
"5a786724b088a413b7aa106b","4ahJP5m6P41WZdsIe2784F","Travis","Luv",0,0.225,0.392,2,-9.642,1,0.0313,0.153,0.001,0.16,0.294,130.748,295240,4,295.24,0.44077,284.88562,-9.642,130.748,0.25,4,0.807,2,0.679,1,0.683
"5a786725b088a413b7aa106c","72ccSGl5YcEWm0vhtVpi25","Brand New","Jesus Christ",0,0.677,0.73,11,-5.404,0,0.0261,0.32,0.161,0.206,0.243,88.495,318267,4,318.26667,6.57705,309.8819,-5.404,88.495,0.495,4,0.966,11,0.292,0,0.646
"5a786725b088a413b7aa106d","547DBSmURHs1EjJlC4zviI","Justin Timberlake","Still On My Brain",0,0.621,0.409,0,-7.506,0,0.0461,0.451,0.00000498,0.0726,0.266,130.102,275667,4,275.66667,0.22059,261.30576,-7.506,130.102,0.037,4,0.978,0,0.315,0,0.334
"5a786726b088a413b7aa106e","4n1KFLI2YNlwfOYvkF7X3x","Baths","Miasma Sky",0,0.631,0.591,9,-11.232,0,0.0385,0.232,0.798,0.103,0.311,120.04,273880,3,273.88027,0.22159,241.04635,-11.232,120.04,0.555,3,0.894,9,0.636,0,0.621
"5a786727b088a413b7aa106f","1og2qz7IPpMHQllIKJFBQ9","Travis","Last Train",0,0.415,0.504,6,-7.463,0,0.0249,0.542,0.000481,0.1,0.349,84.112,196000,4,196,0,182.58431,-7.463,84.112,0.809,4,0.861,6,0.839,0,0.805
"5a786727b088a413b7aa1070","6LlrR9hrCd12AFUXYlWqBe","Sarah McLachlan","I Love You",0,0.365,0.389,10,-13.191,0,0.0334,0.119,0.214,0.0974,0.189,111.793,284173,4,284.17333,0.24372,268.6839,-13.191,111.793,0.084,4,0.909,10,0.545,0,0.608
"5a786728b088a413b7aa1071","0vMBsFruH2wFlI6tNBKdrD","Jimmy Eat World","Gotta Be Somebody's Blues",0,0.457,0.678,10,-7.666,1,0.0271,0.00538,0.658,0.107,0.328,153.994,285653,4,285.65333,0.13927,276.40454,-7.666,153.994,0.136,4,0.989,10,1,1,0.782
"5a786729b088a413b7aa1072","2yxpMD9Fopz8FZEDSHRYy8","Soko","We Might Be Dead by Tomorrow",0,0.386,0.151,7,-16.492,1,0.0388,0.966,0.000897,0.119,0.0825,143.456,161413,4,161.41333,0.20313,151.0458,-16.492,143.456,0.273,4,1,7,0.656,1,0.665
"5a786729b088a413b7aa1073","5CNjT6OPPMGZ34ewbLUa8M","Billy Talent","White Sparrows",0,0.435,0.893,3,-3.869,0,0.0385,0.0000901,0.0000356,0.0777,0.645,162.864,194627,4,194.62667,0.1742,184.73796,-3.869,162.864,0.183,4,1,3,0.759,0,0.622
"5a78672ab088a413b7aa1074","0tWJq2K0ye4sygsa6QEqSo","Automatic Loveletter","Hush",0,0.33,0.587,7,-5.865,1,0.0371,0.221,0.0000169,0.119,0.154,149.204,240040,4,240.04,0,226.11592,-5.865,149.204,0.105,4,1,7,0.43,1,0.553
"5a78672bb088a413b7aa1075","3BTuDbLKzgrvZn69WrsKUI","Bright Eyes","Laura Laurent",0,0.225,0.414,7,-9.616,1,0.0323,0.39,0.00213,0.607,0.118,80.342,296640,4,296.64,0,296.64001,-9.616,80.342,0.07,4,0.848,7,0.55,1,0.461
"5a78672bb088a413b7aa1076","6j21uDKszCHdOuuNoD7TKk","Rilo Kiley","So Long",0,0.36,0.545,0,-9.1,1,0.0315,0.0144,0.768,0.0769,0.218,148.536,327893,4,327.89333,0.38263,312.16327,-9.1,148.536,0.103,4,0.861,0,0.735,1,0.703
"5a78672cb088a413b7aa1077","6XlcraQqLY6wGnXpoVeoko","Simon & Garfunkel","Wednesday Morning, 3 A.M.",0,0.497,0.194,5,-17.237,1,0.0364,0.828,0.0000188,0.102,0.511,105.656,133227,4,133.22667,0.2541,127.34984,-17.237,105.656,0.373,4,1,5,0.856,1,0.767
"5a78672db088a413b7aa1078","1ZKgCgtSN3tMLcfKap6NFb","Ray LaMontagne","Winter Birds",0,0.522,0.0471,5,-14.708,1,0.0381,0.864,0.00158,0.124,0.224,143.262,378680,4,378.68,0.16372,364.32109,-14.708,143.262,0.199,4,0.778,5,0.543,1,0.358
"5a78672db088a413b7aa1079","1PHZngY4lIQQyE9MMHyUat","The Perishers","Trouble Sleeping",0,0.422,0.725,7,-5.166,0,0.0246,0.165,0.0136,0.0976,0.388,90.672,283467,4,283.46667,0.37814,271.27873,-5.166,90.672,0.417,4,0.936,7,0.216,0,0.437
"5a78672eb088a413b7aa107a","0OvmIscyZUuZVntCTBdkcp","Tom Waits","Dirt In The Ground",0,0.317,0.132,5,-19.387,0,0.0364,0.972,0.00000127,0.166,0.389,94.477,247573,4,247.57333,0.38313,241.38884,-19.387,94.477,0.014,4,1,5,0.709,0,0.667
"5a78672eb088a413b7aa107b","6H3E8pddj7pOMnkXHASoO6","Neil Young","Oh Lonesome Me - Remastered",0,0.415,0.353,9,-10.088,1,0.0308,0.881,0.00000667,0.354,0.322,117.711,228880,3,228.88,0.37737,225.21034,-10.088,117.711,0.266,3,1,9,0.584,1,0.59
"5a78672fb088a413b7aa107c","6MxsvhhdxBhJxooO66zlO6","Motion City Soundtrack","Better Open the Door",0,0.444,0.983,4,-3.127,1,0.0699,0.0000945,0.00083,0.045,0.808,162.955,180867,4,180.86667,0,172.17016,-3.127,162.955,0.75,4,0.994,4,0.391,1,0.38
"5a786730b088a413b7aa107d","31L5UB9HKtadbvVEGhkLGp","Beach House","Lovelier Girl",0,0.482,0.161,9,-16.43,0,0.0291,0.862,0.871,0.0969,0.13,99.489,182747,3,182.74667,0.28422,171.68834,-16.43,99.489,0.402,3,1,9,0.36,0,0.515
"5a786730b088a413b7aa107e","418uEYwiMD2GeWyRMtZpC0","Depeche Mode","The Love Thieves - 2007 Remastered Version",0,0.704,0.562,5,-8.771,1,0.0283,0.659,0.0436,0.102,0.633,97.017,394200,4,394.2,0.17429,381.76508,-8.771,97.017,0.256,4,0.979,5,0.197,1,0.296
"5a786731b088a413b7aa107f","52p8lRbIrKYjzwDMXgBVFO","The Verve","History - 2016 Remastered",0,0.344,0.636,2,-7.932,1,0.0336,0.121,0,0.0955,0.132,134.185,326093,4,326.09333,0.18562,322.54259,-7.932,134.185,0.755,4,0.992,2,0.783,1,0.762
"5a786732b088a413b7aa1080","2LLcI3oU4CedCQDV5tJ1SK","Martina McBride","Concrete Angel",0,0.622,0.392,1,-9.737,1,0.0253,0.498,0,0.146,0.274,77.991,253000,4,253,5.38122,240.44263,-9.737,77.991,0.32,4,0.827,1,0,1,0.205
"5a786732b088a413b7aa1081","7EvZucbeXRDEwT4cFpHEi8","Jason Mraz","Details in the Fabric (feat. James Morrison)",0,0.538,0.338,3,-12.098,0,0.0282,0.755,0.0000568,0.848,0.33,89.93,345707,4,345.70667,0.16821,335.27293,-12.098,89.93,0.511,4,0.968,3,0.304,0,0.137
"5a786733b088a413b7aa1082","4lECbNH8VZI0fgWa2x3qsQ","IAMX","S.H.E",0,0.432,0.636,5,-5.186,1,0.0314,0.204,0.0195,0.139,0.285,79.963,239613,4,239.61333,0.25465,229.08807,-5.186,79.963,0.233,4,1,5,0.729,1,0.628
"5a786734b088a413b7aa1083","65kHpkaPJYrw1rNJxaDZVL","Dinosaur Jr.","Raisans",0,0.111,0.982,7,-3.459,1,0.0899,0.00598,0.413,0.344,0.145,166.854,230600,4,230.6,0.2439,226.16236,-3.459,166.854,0.471,4,0.771,7,0.366,1,0.478
"5a786734b088a413b7aa1084","7etkxAmYA88MDt3julz4Ft","Belle & Sebastian","Come On Sister",0,0.53,0.804,4,-5.809,1,0.0377,0.0101,0.0000187,0.323,0.855,142.604,233840,4,233.84,0.17451,218.23274,-5.809,142.604,0.752,4,1,4,0.21,1,0.451
"5a786735b088a413b7aa1085","5SjBA3jRwT50rY72LyRDJV","The Civil Wars","C'est La Mort",0,0.457,0.171,2,-12.832,1,0.028,0.931,0.000102,0.0924,0.0791,150.094,149760,4,149.76,0.17986,143.52254,-12.832,150.094,0.034,4,0.452,2,0.93,1,0.928
"5a786736b088a413b7aa1086","5cvipiWM5V4lf7H2cNwmNl","Staind","Home",0,0.486,0.784,6,-4.617,1,0.0359,0.000645,0.255,0.211,0.302,123.29,244933,4,244.93333,0.20893,238.79401,-4.617,123.29,0.637,4,0.935,6,0.406,1,0.499
"5a786736b088a413b7aa1087","3US6iSyLP2uS07gjjU2ZkG","The Walkmen","Heaven",0,0.369,0.905,9,-6.25,1,0.0561,0.0000997,0.191,0.125,0.535,157.998,262293,4,262.29333,0.17433,240.21043,-6.25,157.998,0.562,4,1,9,0.085,1,0.105
"5a786737b088a413b7aa1088","7h5EGtim2oNkV4KzVLoJQA","Bright Eyes","Landlocked Blues",0,0.457,0.185,3,-12.82,1,0.0554,0.479,0,0.612,0.28,92.698,351747,4,351.74667,0.12744,351.74667,-12.82,92.698,0,4,0.659,3,0.582,1,0.702
"5a786738b088a413b7aa1089","54oFXvBXWRGYRN88zjFKkH","Mumford & Sons","Tompkins Square Park",0,0.467,0.794,2,-6.552,0,0.0524,0.015,0.0379,0.114,0.46,161.729,312627,4,312.62667,1.20132,310.39274,-6.552,161.729,0.048,4,1,2,0.559,0,0.626
